timestamp,gpu_id,gpu_name,gpu_util%,mem_used_mb,mem_total_mb,mem_util%,temp_c,power_w
2026-05-17 19:43:30,0, NVIDIA A800-SXM4-80GB, 100, 75954, 81920, 39, 75, 457.75
2026-05-17 19:43:30,1, NVIDIA A800-SXM4-80GB, 100, 75894, 81920, 39, 75, 442.09
2026-05-17 19:43:35,0, NVIDIA A800-SXM4-80GB, 100, 75954, 81920, 39, 75, 442.70
2026-05-17 19:43:35,1, NVIDIA A800-SXM4-80GB, 100, 75914, 81920, 40, 74, 313.17
2026-05-17 19:43:40,0, NVIDIA A800-SXM4-80GB, 99, 75954, 81920, 34, 75, 401.84
2026-05-17 19:43:40,1, NVIDIA A800-SXM4-80GB, 99, 75914, 81920, 34, 75, 375.76
2026-05-17 19:43:45,0, NVIDIA A800-SXM4-80GB, 100, 75974, 81920, 45, 76, 404.33
2026-05-17 19:43:45,1, NVIDIA A800-SXM4-80GB, 100, 75934, 81920, 64, 74, 452.38
2026-05-17 19:43:50,0, NVIDIA A800-SXM4-80GB, 100, 75974, 81920, 39, 76, 422.23
2026-05-17 19:43:50,1, NVIDIA A800-SXM4-80GB, 100, 75934, 81920, 39, 77, 434.42
2026-05-17 19:43:55,0, NVIDIA A800-SXM4-80GB, 100, 76014, 81920, 39, 76, 439.01
2026-05-17 19:43:55,1, NVIDIA A800-SXM4-80GB, 100, 75934, 81920, 40, 77, 330.06
2026-05-17 19:44:00,0, NVIDIA A800-SXM4-80GB, 100, 76014, 81920, 33, 77, 416.62
2026-05-17 19:44:00,1, NVIDIA A800-SXM4-80GB, 100, 75954, 81920, 33, 77, 394.51
